Country,Time,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation ,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per Capita ,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Inflation Rate ,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT)
Rwanda,1999-01-01,1999.0,,74.01,,,,161.6,,,,,,,,,,,,,,,720.0,7500000.0,2066.0,65.2,61.5,,
Rwanda,2000-01-01,2000.0,,58.81,,,,147.47,,,,8.4,,,,,,,,,,,806.0,7700000.0,2239.0,67.9,64.7,,
Rwanda,2001-01-01,2001.0,,57.31,,,,166.69,,,,8.5,,,,,,,,,,,871.0,7900000.0,2429.0,85.6,78.9,,
Rwanda,2002-01-01,2002.0,,57.95,,,,191.81,,,,13.2,,,,,,,,,,,935.0,8100000.0,2750.0,100.4,93.8,,
Rwanda,2003-01-01,2003.0,,50.99,,,,214.97,,,,2.2,,,,,,,,,,,1150.0,8300000.0,2810.0,121.7,114.0,,
Rwanda,2004-01-01,2004.0,,81.45,,,,266.84,,,,7.4,,,,,,,,,,,1372.0,8600000.0,3020.0,146.3,133.9,,
Rwanda,2005-01-01,2005.0,,110.55,,,,332.86,,,,9.4,,,,,,,,11.6,,,1637.0,8800000.0,3303.0,179.6,161.8,,
Rwanda,2005-02-01,2005.0,,,,,,,,,,,,,,,,,,11.3,,,,,,,,,
Rwanda,2005-03-01,2005.0,,,,,,,,,,,,,,,,,,12.9,,,,,,,,,
Rwanda,2005-04-01,2005.0,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,
Rwanda,2005-05-01,2005.0,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,
Rwanda,2005-06-01,2005.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,
Rwanda,2005-07-01,2005.0,,,,,,,,,,,,,,,,,,9.8,,,,,,,,,
Rwanda,2005-08-01,2005.0,,,,,,,,,,,,,,,,,,8.1,9.0,,,,,,,,
Rwanda,2005-09-01,2005.0,,,,,,,,,,,,,,,,,,8.2,9.0,,,,,,,,
Rwanda,2005-10-01,2005.0,,,,,,,,,,,,,,,,,,4.8,9.0,,,,,,,,
Rwanda,2005-11-01,2005.0,,,,,,,,,,,,,,,,,,3.2,9.0,,,,,,,,
Rwanda,2005-12-01,2005.0,,,,,,,,,,,,,,,,,,5.6,9.0,,,,,,,,
Rwanda,2006-01-01,2006.0,,126.14,,,,386.57,,,,9.2,,,,,,,,5.2,9.0,,1832.0,9000000.0,3607.0,207.4,192.8,,
Rwanda,2006-02-01,2006.0,,,,,,,,,,,,,,,,,,7.8,9.0,,,,,,,,
Rwanda,2006-03-01,2006.0,,,,,,,,,,,,,,,,,,6.8,9.0,,,,,,,,
Rwanda,2006-04-01,2006.0,,,,,,,,,,,,,,,,,,7.5,9.0,,,,,,,,
Rwanda,2006-05-01,2006.0,,,,,,,,,,,,,,,,,,7.8,9.0,,,,,,,,
Rwanda,2006-06-01,2006.0,,,,,,,,,,,,,,,,,,9.3,9.0,,,,,,,,
Rwanda,2006-07-01,2006.0,,,,,,,,,,,,,,,,,,9.3,9.0,,,,,,,,
Rwanda,2006-08-01,2006.0,,,,,,,,,,,,,,,,,,9.1,9.0,,,,,,,,
Rwanda,2006-09-01,2006.0,,,,,,,,,,,,,,,,,,9.3,9.0,,,,,,,,
Rwanda,2006-10-01,2006.0,,,,,,,,,,,,,,,,,,10.6,9.0,,,,,,,,
Rwanda,2006-11-01,2006.0,,,,,,,,,,,,,,,,,,11.3,9.0,,,,,,,,
Rwanda,2006-12-01,2006.0,,,,,,,,,,,,,,,,,,12.1,9.0,,,,,,,,
Rwanda,2007-01-01,2007.0,,186.18,,,,490.74,,,,7.6,,,,,,,,12.6,9.0,,2226.0,9200000.0,3883.0,256.9,241.8,,
Rwanda,2007-02-01,2007.0,,,,,,,,,,,,,,,,,,10.9,9.0,,,,,,,,
Rwanda,2007-03-01,2007.0,,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,
Rwanda,2007-04-01,2007.0,,,,,,,,,,,,,,,,,,10.1,9.0,,,,,,,,
Rwanda,2007-05-01,2007.0,,,,,,,,,,,,,,,,,,8.8,9.0,,,,,,,,
Rwanda,2007-06-01,2007.0,,,,,,,,,,,,,,,,,,7.3,9.0,,,,,,,,
Rwanda,2007-07-01,2007.0,,,,,,,,,,,,,,,,,,8.2,9.0,,,,,,,,
Rwanda,2007-08-01,2007.0,,,,,,,,,,,,,,,,,,8.4,9.0,,,,,,,,
Rwanda,2007-09-01,2007.0,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,
Rwanda,2007-10-01,2007.0,,,,,,,,,,,,,,,,,,7.9,9.0,,,,,,,,
Rwanda,2007-11-01,2007.0,,,,,,,,,,,,,,,,,,8.6,9.0,,,,,,,,
Rwanda,2007-12-01,2007.0,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,
Rwanda,2008-01-01,2008.0,,267.76,,,,649.74,,,,11.2,,,,,,,,6.5,9.0,,2833.0,9500000.0,4316.0,379.9,327.6,,
Rwanda,2008-02-01,2008.0,,,,,,,,,,,,,,,,,,6.3,9.0,,,,,,,,
Rwanda,2008-03-01,2008.0,,,,,,,,,,,,,,,,,,7.5,9.0,,,,,,,,
Rwanda,2008-04-01,2008.0,,,,,,,,,,,,,,,,,,11.1,9.0,,,,,,,,
Rwanda,2008-05-01,2008.0,,,,,,,,,,,,,,,,,,12.4,9.0,,,,,,,,
Rwanda,2008-06-01,2008.0,,,,,,,,,,,,,,,,,,15.4,9.0,,,,,,,,
Rwanda,2008-07-01,2008.0,,,,,,,,,,,,,,,,,,18.3,9.0,,,,,,,,
Rwanda,2008-08-01,2008.0,,,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,
Rwanda,2008-09-01,2008.0,,,,,,,,,,,,,,,,,,20.6,8.0,,,,,,,,
Rwanda,2008-10-01,2008.0,,,,,,,,,,,,,,,,,,21.9,8.0,,,,,,,,
Rwanda,2008-11-01,2008.0,,,,,,,,,,,,,,,,,,22.4,8.0,,,,,,,,
Rwanda,2008-12-01,2008.0,,,,,,,,,,,,,,,,,,22.3,8.0,,,,,,,,
Rwanda,2009-01-01,2009.0,,295.23,,,,754.29,,,,6.2,,,,,,,,20.4,9.0,,3225.0,9700000.0,4586.0,380.6,364.0,,
Rwanda,2009-02-01,2009.0,,,79.8,,,,,,,,,,,,,,,20.0,9.0,,,,,,,,
Rwanda,2009-03-01,2009.0,,,81.9,,,,,,,,,,,,,,,16.6,9.0,,,,,,,,
Rwanda,2009-04-01,2009.0,,,81.6,,,,,,,,,,,,,,,13.1,9.0,,,,,,,,
Rwanda,2009-05-01,2009.0,,,81.9,,,,,,,,,,,,,,,12.4,9.0,,,,,,,,
Rwanda,2009-06-01,2009.0,,,79.9,,,,,,,,,,,,,,,9.5,9.0,,,,,,,,
Rwanda,2009-07-01,2009.0,,,82.3,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,
Rwanda,2009-08-01,2009.0,,,82.5,,,,,,,,,,,,,,,5.6,9.0,,,,,,,,
Rwanda,2009-09-01,2009.0,,,84.1,,,,,,,,,,,,,,,6.1,9.0,,,,,,,,
Rwanda,2009-10-01,2009.0,,,85.8,,,,,,,,,,,,,,,5.7,9.0,,,,,,,,
Rwanda,2009-11-01,2009.0,,,88.2,,,,,,,,,,,,,,,5.9,9.0,,,,,,,,
Rwanda,2009-12-01,2009.0,,,87.4,,,,,,,,,,,,,,,5.7,7.5,,,,,,,,
Rwanda,2010-01-01,2010.0,,350.1,84.9,,,879.37,,,,7.3,,,,694.38,,,,4.5,7.5,,3572.0,10000000.0,4922.0,430.9,412.8,,
Rwanda,2010-02-01,2010.0,,,82.8,,,,,,,,,,,,,,,2.5,7.5,,,,,,,,
Rwanda,2010-03-01,2010.0,,,83.4,,,,,,,,,,,,,,,2.1,7.0,,,,,,,,
Rwanda,2010-04-01,2010.0,,,82.1,,,,,,,,,,,,,,,2.7,7.0,,,,,,,,
Rwanda,2010-05-01,2010.0,,,82.1,,,,,,,,,,,,,,,4.2,7.0,,,,,,,,
Rwanda,2010-06-01,2010.0,,,81.5,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,
Rwanda,2010-07-01,2010.0,,,80.5,,,,,,,,,,,,,,,3.0,7.0,,,,,,,,
Rwanda,2010-08-01,2010.0,,,81.3,,,,,,,,,,,,,,,2.0,7.0,,,,,,,,
Rwanda,2010-09-01,2010.0,,,83.7,,,,,,,,,,,,,,,1.5,7.0,,,,,,,,
Rwanda,2010-10-01,2010.0,,,83.9,,,,,,,,,,,,,,,0.2,7.0,,,,,,,,
Rwanda,2010-11-01,2010.0,,,83.5,,,,,,,,,,,,,,,0.2,6.0,,,,,,,,
Rwanda,2010-12-01,2010.0,,,81.7,,,,,,,,,,,,,,,0.2,6.0,,,,,,,,
Rwanda,2011-01-01,2011.0,,447.94,80.3,,,998.13,,,,8.0,,,,854.65,,,,1.1,6.0,,4133.0,10200000.0,5314.0,541.6,505.0,,
Rwanda,2011-02-01,2011.0,,,80.4,,,,,,,,,,,,,,,2.6,6.0,,,,,,,,
Rwanda,2011-03-01,2011.0,,,81.7,,,,,,,,,,,,,,,4.1,6.0,,,,,,,,
Rwanda,2011-04-01,2011.0,,,84.6,,,,,,,,,,,,,,,5.0,6.0,,,,,,,,
Rwanda,2011-05-01,2011.0,,,85.3,,,,,,,,,,,,,,,4.5,6.0,,,,,,,,
Rwanda,2011-06-01,2011.0,,,86.0,,,,,,,,,,,,,,,5.8,6.0,,,,,,,,
Rwanda,2011-07-01,2011.0,,,86.2,,,,,,,,,,,,,,,7.1,6.0,,,,,,,,
Rwanda,2011-08-01,2011.0,,,86.4,,,,,,,,,,,,,,,7.5,6.0,,,,,,,,
Rwanda,2011-09-01,2011.0,,,87.2,,,,,,,,,,,,,,,6.6,6.0,,,,,,,,
Rwanda,2011-10-01,2011.0,,,87.9,,,,,,,,,,,,,,,7.8,6.5,,,,,,,,
Rwanda,2011-11-01,2011.0,,,88.4,,,,,,,,,,,,,,,7.4,7.0,,,,,,,,
Rwanda,2011-12-01,2011.0,,,87.7,,,,,,,,,,,,,,,8.3,7.0,,,,,,,,
Rwanda,2012-01-01,2012.0,,513.9,86.9,,,1174.55,,,,8.6,,,,980.71,,,,7.8,7.0,,4702.0,10500000.0,5773.0,697.9,645.8,,
Rwanda,2012-02-01,2012.0,,,88.3,,,,,,,,,,,,,,,7.9,7.0,,,,,,,,
Rwanda,2012-03-01,2012.0,,,91.6,,,,,,,,,,,,,,,8.2,7.0,,,,,,,,
Rwanda,2012-04-01,2012.0,,,93.0,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,
Rwanda,2012-05-01,2012.0,,,94.5,,,,,,,,,,,,,,,8.3,7.5,,,,,,,,
Rwanda,2012-06-01,2012.0,,,94.0,,,,,,,,,,,,,,,5.9,7.5,,,,,,,,
Rwanda,2012-07-01,2012.0,,,94.8,,,,,,,,,,,,,,,5.6,7.5,,,,,,,,
Rwanda,2012-08-01,2012.0,,,95.9,,,,,,,,,,,,,,,5.8,7.5,,,,,,,,
Rwanda,2012-09-01,2012.0,,,96.9,,,,,,,,,,,,,,,5.6,7.5,,,,,,,,
Rwanda,2012-10-01,2012.0,,,98.2,,,,,,,,,,,,,,,5.4,7.5,,,,,,,,
Rwanda,2012-11-01,2012.0,,,97.3,,,,,,,,,,,,,,,4.6,7.5,,,,,,,,
Rwanda,2012-12-01,2012.0,,,95.7,,,,,,,,,,,,,,,3.9,7.5,,,,,,,,
Rwanda,2013-01-01,2013.0,,649.45,95.3,,,1455.38,,,,4.7,,,,1393.37,,,,5.7,7.5,,5057.0,10700000.0,6046.0,799.2,707.0,,
Rwanda,2013-02-01,2013.0,,,95.4,,,,,,,,,,,,,,,4.8,7.5,,,,,,,,
Rwanda,2013-03-01,2013.0,,,96.6,,,,,,,,,,,,,,,3.3,7.5,,,,,,,,
Rwanda,2013-04-01,2013.0,,,98.2,,,,,,,,,,,,,,,4.4,7.5,,,,,,,,
Rwanda,2013-05-01,2013.0,,,98.5,,,,,,,,,,,,,,,3.0,7.5,,,,,,,,
Rwanda,2013-06-01,2013.0,,,98.0,,,,,,,,,,,,,,,3.7,7.0,,,,,,,,
Rwanda,2013-07-01,2013.0,,,98.7,,,,,,,,,,,,,,,3.5,7.0,,,,,,,,
Rwanda,2013-08-01,2013.0,,,99.5,,,,,,,,,,,,,,,4.0,7.0,,,,,,,,
Rwanda,2013-09-01,2013.0,,,103.5,,,,,,,,,,,,,,,5.1,7.0,,,,,,,,
Rwanda,2013-10-01,2013.0,,,105.0,,,,,,,,,,,,,,,5.1,7.0,,,,,,,,
Rwanda,2013-11-01,2013.0,,,104.7,,,,,,,,,,,,,,,4.6,7.0,,,,,,,,
Rwanda,2013-12-01,2013.0,,,100.6,,,,,,,,,,,,,,,3.7,7.0,,,,,,,,
Rwanda,2014-01-01,2014.0,,718.17,98.8,,,1653.87,92.2,,,6.2,,,,1677.36,,520.84,,2.4,7.0,,5623.0,11000000.0,6418.0,903.0,810.3,,
Rwanda,2014-02-01,2014.0,,,100.0,,,,,,,,,,,,,,,3.5,7.0,,,,,,,,
Rwanda,2014-03-01,2014.0,,,102.7,,,,,,,,,,,,,,,3.4,7.0,,,,,,,,
Rwanda,2014-04-01,2014.0,,,102.9,,,,104.7,,,,,,,,,478.38,,2.7,7.0,,,,,,,,
Rwanda,2014-05-01,2014.0,,,102.6,,,,,,,,,,,,,,,1.9,7.0,,,,,,,,
Rwanda,2014-06-01,2014.0,,,102.4,,,,,,,,,,,,,,,1.5,6.5,,,,,,,,
Rwanda,2014-07-01,2014.0,,,102.2,,,,129.9,,,,,,,,,476.96,,1.9,6.5,,,,,,,,
Rwanda,2014-08-01,2014.0,,,102.8,,,,,,,,,,,,,,,0.9,6.5,,,,,,,,
Rwanda,2014-09-01,2014.0,,,103.1,,,,,,,,,,,,,,,0.2,6.5,,,,,,,,
Rwanda,2014-10-01,2014.0,,,102.8,,,,124.7,,,,,,,,,457.05,,0.5,6.5,,,,,,,,
Rwanda,2014-11-01,2014.0,,,101.4,,,,,,,,,,,,,,,0.7,6.5,,,,,,,,
Rwanda,2014-12-01,2014.0,,,100.1,,,,,,,,,,,,,,,2.1,6.5,,,,,,,,
Rwanda,2015-01-01,2015.0,,776.1,99.1,,,1749.6,100.6,,,8.9,,,,2118.04,,432.61,,1.5,6.5,,6150.0,11300000.0,6987.0,1082.8,928.1,,
Rwanda,2015-02-01,2015.0,,,100.2,,,,,,,,,,,,,,,0.7,6.5,,,,,,,,
Rwanda,2015-03-01,2015.0,,,102.1,,,,,,,,,,,,,,,0.8,6.5,,,,,,,,
Rwanda,2015-04-01,2015.0,,,104.2,,,,94.6,,,,,,,,,470.7,,0.9,6.5,,,,,,,,
Rwanda,2015-05-01,2015.0,,,104.2,,,,,,,,,,,,,,,2.2,6.5,,,,,,,,
Rwanda,2015-06-01,2015.0,,,103.4,,,,,,,,,,,,,,,2.8,6.5,,,,,,,,
Rwanda,2015-07-01,2015.0,,,103.3,,,,96.4,,,,,,,,,481.15,,2.3,6.5,,,,,,,,
Rwanda,2015-08-01,2015.0,,,105.0,,,,,,,,,,,,,,,3.1,6.5,,,,,,,,
Rwanda,2015-09-01,2015.0,,,106.9,,,,,,,,,,,,,,,3.7,6.5,,,,,,,,
Rwanda,2015-10-01,2015.0,,,108.4,,,,97.5,,,,,,,,,478.75,,2.9,6.5,,,,,,,,
Rwanda,2015-11-01,2015.0,,,109.0,,,,,,,,,,,,,,,4.8,6.5,,,,,,,,
Rwanda,2015-12-01,2015.0,,,106.9,,,,,,,,,,,,,,,4.5,6.5,,,,,,,,
Rwanda,2016-01-01,2016.0,,701.3,105.7,,,1813.7,92.1,,,6.0,,,,3056.92,,666.43,,4.5,6.5,,6845.0,11500000.0,7404.0,1225.8,1044.6,,
Rwanda,2016-02-01,2016.0,,,106.4,,,,,,,,,,,,,,,4.5,6.5,,,,,,,,
Rwanda,2016-03-01,2016.0,,,108.0,,,,,,,,,,,,,,,4.6,6.5,,,,,,,,
Rwanda,2016-04-01,2016.0,,,108.8,,,,93.3,,,,,,,,,660.6,,4.7,6.5,,,,,,,,
Rwanda,2016-05-01,2016.0,,,108.8,,,,,,,,,,,,,,,4.6,6.5,,,,,,,,
Rwanda,2016-06-01,2016.0,,,109.9,,,,,,,,,,,,,,,5.5,6.5,,,,,,,,
Rwanda,2016-07-01,2016.0,,,111.3,,,,112.4,,,,,,,,,644.46,,6.9,6.5,,,,,,,,
Rwanda,2016-08-01,2016.0,,,112.9,,,,,,,,,,,,,,,6.4,6.5,,,,,,,,
Rwanda,2016-09-01,2016.0,,,114.8,,,,,,,,,,,,,,,5.8,6.5,,,,,,,,
Rwanda,2016-10-01,2016.0,,,118.4,,,,109.5,,,,,,,,,633.55,,7.4,6.5,,,,,,,,
Rwanda,2016-11-01,2016.0,,,119.0,,,,,,,,,,,,,,,6.4,6.5,,,,,,,,
Rwanda,2016-12-01,2016.0,,,118.7,,,,,,,,,,,,,,,7.3,6.3,,,,,,,,
Rwanda,2017-01-01,2017.0,,814.9,118.3,,,2093.29,23253495.4,,,3.9,,,,3749.2,,96280317.895,,7.4,6.3,,7694.0,11800000.0,7694.0,1377.2,1180.0,,
Rwanda,2017-02-01,2017.0,,,120.6,,,,45432290.89,,,,,,,,,200970000.0,,8.1,6.3,,,,,,,,
Rwanda,2017-03-01,2017.0,,,122.0,,,,50555076.47,,,,,,,,,258460000.0,,7.7,6.3,,,,,,,,
Rwanda,2017-04-01,2017.0,,,122.8,,,,25289972.34,,,,,,,,,97145330.15,,7.3,6.3,,,,,,,,
Rwanda,2017-05-01,2017.0,,,121.5,,,,55911406.89,,,,,,,,,236640000.0,,6.5,6.3,,,,,,,,
Rwanda,2017-06-01,2017.0,,,120.3,,,,52641720.96,,,,,,,,,245340000.0,,4.8,6.0,,,,,,,,
Rwanda,2017-07-01,2017.0,,,120.3,,,,30523680.76,,,,,,,,,156005427.875,,3.5,6.0,,,,,,,,
Rwanda,2017-08-01,2017.0,,,121.1,,,,60279446.0,,,,,,,,,274330000.0,,3.2,6.0,,,,,,,,
Rwanda,2017-09-01,2017.0,,,122.9,,,,62131656.44,,,,,,,,,288680000.0,,3.8,6.0,,,,,,,,
Rwanda,2017-10-01,2017.0,,,124.6,,,,33447306.87,,,,,,,,,120675362.075,,3.6,6.0,,,,,,,,
Rwanda,2017-11-01,2017.0,,,120.9,,,,57347217.26,,,,,,,,,235380000.0,,2.2,6.0,,,,,,,,
Rwanda,2017-12-01,2017.0,,,118.5,,,,59435371.47,,,,,,,,,266420000.0,,0.7,5.5,,,,,,,,
Rwanda,2018-01-01,2018.0,,939.92,118.5,,,2373.69,27023983.65,,,8.5,,,,4344.94,,112185337.39,,1.3,5.5,,8299.0,12100000.0,8350.0,1576.7,1324.7,,
Rwanda,2018-02-01,2018.0,,,119.1,,,,55484663.0,,,,,,,,,242850000.0,,0.7,5.5,,,,,,,,
Rwanda,2018-03-01,2018.0,,,120.3,,,,55243942.96,,,,,,,,,249510000.0,,0.9,5.5,,,,,,,,
Rwanda,2018-04-01,2018.0,,,122.6,,,,32936372.955000002,,,,,,,,,107965326.845,,1.8,5.5,,,,,,,,
Rwanda,2018-05-01,2018.0,,,123.7,,,,61406325.04,,,,,,,,,229750000.0,,3.0,5.5,,,,,,,,
Rwanda,2018-06-01,2018.0,,,122.0,,,,59801174.1,,,,,,,,,233630000.0,,2.9,5.5,,,,,,,,
Rwanda,2018-07-01,2018.0,,,121.1,,,,27479992.53,,,,,,,,,115770371.43,,2.0,5.5,,,,,,,,
Rwanda,2018-08-01,2018.0,,,121.7,,,,61695841.54,,,,,,,,,251710000.0,,2.1,5.5,,,,,,,,
Rwanda,2018-09-01,2018.0,,,121.6,,,,58798848.97,,,,,,,,,234160000.0,,1.2,5.5,,,,,,,,
Rwanda,2018-10-01,2018.0,,,120.3,,,,31233507.01,,,,,,,,,135160379.75,,-0.6,5.5,,,,,,,,
Rwanda,2018-11-01,2018.0,,,119.7,,,,52007797.81,,,,,,,,,314170000.0,,0.1,5.5,,,,,,,,
Rwanda,2018-12-01,2018.0,,,118.7,,,,53721906.32,,,,,,,,,257430000.0,,1.1,5.5,,,,,,,,
Rwanda,2019-01-01,2019.0,,1200.45,118.7,,,2894.2,23276046.745,,,9.4,,,,5288.44,,107310351.23,,1.0,5.5,3727994.59,9308.0,12400000.0,9138.0,1771.6,1524.6,14.54,
Rwanda,2019-02-01,2019.0,,,118.5,,,,47669833.56,,,,,,,,,248440000.0,,0.8,5.5,,,,,,,,
Rwanda,2019-03-01,2019.0,,,121.2,,,,48229214.87,,,,,,,,,239390000.0,,1.1,5.5,,,,,,,,
Rwanda,2019-04-01,2019.0,,,122.2,,,,35740656.525,,,,,,,,,112120368.945,,0.2,5.5,3832772.1,,,,,,14.97,
Rwanda,2019-05-01,2019.0,,,123.2,,,,58957010.33,,,,,,,,,315250000.0,,0.0,5.0,,,,,,,,
Rwanda,2019-06-01,2019.0,,,123.1,,,,48583527.5,,,,,,,,,198400000.0,,0.9,5.0,,,,,,,,
Rwanda,2019-07-01,2019.0,,,123.0,,,,34704779.365,,,,,,,,,132590408.435,,1.9,5.0,3753854.41,,,,,,16.01,
Rwanda,2019-08-01,2019.0,,,125.2,,,,76109003.98,,,,,,,,,286770000.0,,2.3,5.0,,,,,,,,
Rwanda,2019-09-01,2019.0,,,127.2,,,,75855744.06,,,,,,,,,264910000.0,,3.1,5.0,,,,,,,,
Rwanda,2019-10-01,2019.0,,,128.9,,,,40165960.395,,,,,,,,,146630441.17,,4.4,5.0,4025992.45,,,,,,15.4,
Rwanda,2019-11-01,2019.0,,,133.9,,,,80790158.13,,,,,,,,,280420000.0,,6.9,5.0,,,,,,,,
Rwanda,2019-12-01,2019.0,,,132.8,,,,80236253.93,,,,,,,,,308660000.0,,6.7,5.0,,,,,,,,
Rwanda,2020-01-01,2020.0,,1379.54,132.3,,,3294.63,42151376.79,,,0.15000000000000013,,208.0,,6953.07,,172015449.5,,7.3,5.0,4105648.4,6001.0,12700000.0,5539.5,1819.5,1547.9,13.07,
Rwanda,2020-02-01,2020.0,,,134.5,,,,68892224.92,,,,,,,,,251110000.0,,8.7,5.0,,,,,,,,
Rwanda,2020-03-01,2020.0,,,137.0,,,,59460562.42,,,,,,,,,293930000.0,,8.5,5.0,,,,,,,,
Rwanda,2020-04-01,2020.0,,,134.5,,,,26450983.474999998,,,-12.5,,186.0,,,,100795341.42,,8.0,4.5,4104302.6,2173.0,,2017.0,,,22.05,
Rwanda,2020-05-01,2020.0,,,135.4,,,,67059944.76,,,,,,,,,235370000.0,,9.2,4.5,,,,,,,,
Rwanda,2020-06-01,2020.0,,,135.8,,,,94485885.13,,,,,,,,,308900000.0,,9.0,4.5,,,,,,,,
Rwanda,2020-07-01,2020.0,,,137.2,,,,61108635.35,,,-3.7,,206.0,,,,149225486.83,,9.2,4.5,4364821.51,2450.0,,2235.0,,,15.97,
Rwanda,2020-08-01,2020.0,,,138.8,,,,185234030.3,,,,,,,,,396260000.0,,8.8,4.5,,,,,,,,
Rwanda,2020-09-01,2020.0,,,141.0,,,,122742780.9,,,,,,,,,292770000.0,,8.9,4.5,,,,,,,,
Rwanda,2020-10-01,2020.0,,,141.0,,,,52220120.1,,,-0.6,,210.0,,,,150730440.32,,7.2,4.5,4277112.88,2569.0,,2329.0,,,20.33,
Rwanda,2020-11-01,2020.0,,,139.9,,,,82741631.78,,,,,,,,,328020000.0,,4.2,4.5,,,,,,,,
Rwanda,2020-12-01,2020.0,,,138.0,,,,54163755.3,,,,,,,,,278800000.0,,,4.5,,,,,,,,
Rwanda,2021-01-01,2021.0,,992.8,136.9,,,,24977700.275,,,7.2,,208.0,,8021.04,,114580384.885,,,4.5,3860572.35,6764.5,13000000.0,6058.0,2688.0,1712.4,16.98,
Rwanda,2021-02-01,2021.0,,,137.5,,,,52815721.68,,,,,,,,,254380000.0,,,4.5,,,,,,,,
Rwanda,2021-03-01,2021.0,,,139.4,,,,58610000.0,,,,,,,,,290000000.0,,,4.5,,,,,,,,
Rwanda,2021-04-01,2021.0,,,138.2,,,,35312761.005,,,20.6,,212.0,,,,135560474.475,,,4.5,4093556.44,2665.0,,2433.0,,,23.45,
Rwanda,2021-05-01,2021.0,,,135.9,,,,81741901.13,,,,,,,,,335030000.0,,,4.5,,,,,,,,
Rwanda,2021-06-01,2021.0,,,135.9,,,,101303328.8,,,,,,,,,334540000.0,,,4.5,,,,,,,,
Rwanda,2021-07-01,2021.0,,,135.6,,,,39481603.940000005,,,10.1,,216.0,,,,171655495.21,,,4.5,3943604.13,2756.0,,2461.0,,,19.39,
Rwanda,2021-08-01,2021.0,,,136.2,,,,109989495.0,,,,,,,,,368130000.0,,,4.5,,,,,,,,
Rwanda,2021-09-01,2021.0,,,136.5,,,,92220000.0,,,,,,,,,355260000.0,,,4.5,,,,,,,,
Rwanda,2021-10-01,2021.0,,,136.3,,,,48715155.25,,,10.3,,226.0,,,,169045530.14,,0.6,4.5,4768769.03,2936.0,,2568.0,,,23.81,
Rwanda,2021-11-01,2021.0,,,135.2,,,,89380000.0,,,,,,,,,340790000.0,,1.0,4.5,,,,,,,,
Rwanda,2021-12-01,2021.0,,,135.3,,,,128923046.0,,,,,,,,,392070000.0,,1.9,4.5,,,,,,,,
Rwanda,2022-01-01,2022.0,,1059.7,138.7,,,,46257428.364999995,,,8.05,,229.0,,9259.67,,174205564.16,,4.3,4.5,4293304.69,8371.5,13300000.0,6548.5,,,16.48,
Rwanda,2022-02-01,2022.0,,,143.3,,,,105160637.0,,,,,,,,,309970000.0,,5.8,5.0,,,,,,,,
Rwanda,2022-03-01,2022.0,,,147.3,,,,98806508.28,,,,,,,,,399090000.0,,7.5,5.0,,,,,,,,
Rwanda,2022-04-01,2022.0,,,152.8,,,,48139924.745,,,7.5,,245.0,,,,185600672.975,,9.9,5.0,4309853.41,3283.0,,2615.0,,,23.03,
Rwanda,2022-05-01,2022.0,,,156.0,,,,113202674.4,,,,,,,,,473030000.0,,12.6,5.0,,,,,,,,
Rwanda,2022-06-01,2022.0,,,157.9,,,,121921418.7,,,,,,,,,488250000.0,,13.7,5.0,,,,,,,,
Rwanda,2022-07-01,2022.0,,,162.2,,,,53691338.4,,,10.0,,263.0,,,,236695772.41,,15.6,5.0,4531189.75,3584.0,,2708.0,,,18.1,
Rwanda,2022-08-01,2022.0,,,164.0,,,,125116766.7,,,,,,,,,493490000.0,,15.9,6.0,,,,,,,,
Rwanda,2022-09-01,2022.0,,,169.1,,,,110180000.0,,,,,,,,,533910000.0,,17.7,6.0,,,,,,,,
Rwanda,2022-10-01,2022.0,,,178.7,,,,56485186.75,,,7.3,,274.0,,,,230930727.675,,20.1,6.0,4718837.61,3830.0,,2755.0,,,24.32,
Rwanda,2022-11-01,2022.0,,,180.9,,,,99656317.16,,,,,,,,,442620000.0,,21.7,6.5,,,,,,,,
Rwanda,2022-12-01,2022.0,,,178.1,,,,143370000.0,,,,,,,,,493640000.0,,21.6,6.5,,,,,,,,
Rwanda,2023-01-01,2023.0,,1129.5,181.9,,,,71195211.95,,,8.7,,269.0,,12021.97,,243825733.3,,20.7,6.5,4596057.27,10129.5,13600000.0,7100.0,,,17.23,
Rwanda,2023-02-01,2023.0,,,186.7,,,,114270000.0,,,,,,,,,429670000.0,,20.8,7.0,,,,,,,,
Rwanda,2023-03-01,2023.0,,,193.0,,,,167210000.0,,,,,,,,,549580000.0,,19.3,7.0,,,,,,,,
